item_purchased,size,color,category,season,review_rating,purchase_amount,discount_applied,shipping_type,payment_method,customer_id
Sneakers,L,Orange,Footwear,Summer,2.6,35.0,Yes,Next Day Air,Credit Card,1627
Watch,Not Applicable,Green,Electronics,Summer,3.0759493670886076,662.1159090909091,Yes,Express,Cash,4971
Shirt,S,White,Clothing,Autumn,3.4741258741258743,100.13,No,Express,Debit Card,4518
Jewelry,Free Size,Red,Accessories,Spring,3.1,88.0,No,Express,Cash,2071
Laptop,Not Applicable,White,Electronics,Autumn,3.1515151515151514,1459.62,No,Standard,PayPal,4883
Watch,Not Applicable,Green,Electronics,Winter,3.0759493670886076,662.1159090909091,Yes,Standard,Cash,4447
Shoes,M,White,Footwear,Winter,3.5454545454545454,277.3683027522936,Yes,Standard,Debit Card,4597
Sandals,S,Olive,Footwear,Winter,3.2,97.0,Yes,Store Pickup,Cash,210
Headphones,Not Applicable,Black,Electronics,Summer,1.0,825.1690217391305,Yes,Standard,Credit Card,4191
Shirt,XL,Red,Clothing,Summer,1.0,471.28,No,Express,PayPal,4660
Shirt,M,Purple,Clothing,Spring,3.2,96.0,No,2-Day Shipping,Debit Card,3742
Laptop,Not Applicable,Red,Electronics,Summer,3.1515151515151514,884.69,No,Standard,PayPal,4744
T-shirt,M,Indigo,Clothing,Summer,3.0,47.0,No,Next Day Air,PayPal,3602
Jeans,XL,Beige,Clothing,Spring,3.0,97.0,No,Next Day Air,Bank Transfer,2092
Coat,L,Teal,Outerwear,Spring,4.6,39.0,No,Store Pickup,Bank Transfer,2256
Shoes,M,Blue,Footwear,Spring,2.0,1387.77,Yes,Express,Cash,5030
Headphones,Not Applicable,White,Electronics,Spring,3.1139240506329116,191.27,Yes,Standard,PayPal,4244
Headphones,Not Applicable,Black,Electronics,Winter,2.0,392.98,Yes,Standard,Cash,4555
Watch,Not Applicable,Black,Electronics,Summer,3.0759493670886076,183.48,Yes,Standard,Debit Card,4671
Jeans,L,Black,Clothing,Fall,4.3,48.0,No,Express,Debit Card,1729
Sandals,L,Green,Footwear,Spring,2.6,51.0,No,Store Pickup,Bank Transfer,2207
Hoodie,L,Pink,Clothing,Fall,3.2,70.0,No,2-Day Shipping,Debit Card,1750
Shirt,M,Green,Clothing,Autumn,3.4741258741258743,235.67,No,Standard,PayPal,4367
Handbag,Free Size,Beige,Accessories,Summer,4.4,45.0,No,Standard,Credit Card,3791
T-shirt,S,Violet,Clothing,Fall,4.9,37.0,Yes,Next Day Air,Cash,1345
Hoodie,L,Cyan,Clothing,Summer,4.9,41.0,No,Standard,PayPal,3306
Coat,XL,Cyan,Outerwear,Summer,2.6,99.0,No,Next Day Air,PayPal,3747
Hat,Free Size,Violet,Accessories,Winter,4.1,23.0,No,Free Shipping,PayPal,2757
Skirt,M,Orange,Clothing,Fall,3.2,92.0,Yes,Store Pickup,Credit Card,434
Skirt,M,Black,Clothing,Fall,3.7,52.0,Yes,Store Pickup,Venmo,578
Hat,Free Size,Black,Accessories,Winter,4.4,33.0,Yes,Express,Debit Card,1433
Jeans,M,Red,Clothing,Spring,4.6,56.0,No,Store Pickup,PayPal,3737
T-shirt,L,Pink,Clothing,Spring,3.9,89.0,No,Free Shipping,Bank Transfer,2800
Shoes,L,Red,Footwear,Winter,3.5454545454545454,277.3683027522936,No,Standard,Cash,4961
Hat,Free Size,Cyan,Accessories,Winter,2.6,85.0,Yes,Next Day Air,Venmo,1083
Pants,M,Teal,Clothing,Summer,3.7199999999999998,40.0,Yes,Next Day Air,Debit Card,263
Watch,Not Applicable,Green,Electronics,Summer,3.0,662.1159090909091,Yes,Standard,Debit Card,4388
Jacket,M,Charcoal,Outerwear,Fall,4.7,76.0,No,Next Day Air,Credit Card,1844
Jewelry,Free Size,Cyan,Accessories,Winter,4.8,93.0,No,Store Pickup,Venmo,3187
Sunglasses,Free Size,Maroon,Accessories,Fall,4.4,37.0,No,Free Shipping,Debit Card,2586
Skirt,L,Blue,Clothing,Winter,3.2,24.0,Yes,Standard,Debit Card,933
Phone,Not Applicable,Green,Electronics,Winter,4.0,227.0,No,Express,PayPal,4223
Sneakers,M,Olive,Footwear,Winter,3.0,74.0,Yes,Store Pickup,Credit Card,360
Skirt,L,Black,Clothing,Summer,3.9,26.0,No,Standard,PayPal,2015
Phone,Not Applicable,Green,Electronics,Autumn,2.0,1216.95,No,Standard,Cash,4981
Jeans,XL,Purple,Clothing,Winter,4.1,26.0,Yes,Free Shipping,Cash,1251
Watch,Not Applicable,Blue,Electronics,Spring,4.0,662.1159090909091,No,Standard,Credit Card,4875
Pants,M,Purple,Clothing,Fall,3.1,59.0,Yes,Store Pickup,Debit Card,423
Sneakers,M,Beige,Footwear,Winter,3.8,64.0,Yes,Next Day Air,Venmo,1051
Handbag,Free Size,Magenta,Accessories,Winter,4.5,69.0,Yes,Store Pickup,Bank Transfer,1366
Dress,S,Gold,Clothing,Fall,5.0,95.0,No,2-Day Shipping,Bank Transfer,2310
Laptop,Not Applicable,White,Electronics,Autumn,3.1515151515151514,809.5398611111111,Yes,Express,PayPal,4811
Shirt,S,White,Clothing,Autumn,2.0,261.1362046204621,Yes,Express,PayPal,4783
Sandals,M,Green,Footwear,Winter,4.4,94.0,No,Store Pickup,PayPal,1981
Sunglasses,Free Size,White,Accessories,Summer,4.6,23.0,No,Standard,PayPal,2147
Hat,Free Size,Teal,Accessories,Winter,4.8,21.0,Yes,Express,Bank Transfer,787
Shoes,M,Black,Footwear,Fall,4.4,99.0,Yes,Standard,Debit Card,564
Handbag,Free Size,Beige,Accessories,Spring,3.1,81.0,No,Store Pickup,Venmo,3900
Jeans,L,Silver,Clothing,Winter,4.1,52.0,Yes,Store Pickup,Bank Transfer,312
Phone,Not Applicable,Red,Electronics,Summer,4.0,752.5371604938272,No,Standard,Credit Card,4980
Shirt,M,Orange,Clothing,Summer,2.7,55.0,Yes,Store Pickup,Cash,49
Handbag,Free Size,Green,Accessories,Spring,3.7,85.0,Yes,Free Shipping,Venmo,788
Shorts,M,Peach,Clothing,Spring,2.9,30.0,No,Store Pickup,PayPal,2035
Shoes,M,Green,Footwear,Winter,3.5454545454545454,277.3683027522936,Yes,Standard,Credit Card,4389
Hat,Free Size,Orange,Accessories,Fall,3.6,92.0,No,Standard,PayPal,2696
Dress,S,Teal,Clothing,Winter,3.4,44.0,Yes,Free Shipping,Cash,1451
Shorts,XL,Peach,Clothing,Summer,3.7,67.0,Yes,Next Day Air,Debit Card,696
Watch,Not Applicable,Blue,Electronics,Summer,4.0,1020.16,No,Express,Debit Card,4633
Boots,L,Cyan,Footwear,Winter,4.9,73.0,Yes,2-Day Shipping,Bank Transfer,254
Handbag,Free Size,Brown,Accessories,Fall,3.7,90.0,No,Standard,Cash,2141
Boots,S,Silver,Footwear,Winter,4.6,67.0,Yes,Free Shipping,Debit Card,399
Watch,Not Applicable,Black,Electronics,Autumn,5.0,662.1159090909091,No,Standard,Credit Card,5041
Dress,M,Green,Clothing,Spring,4.5,95.0,No,Free Shipping,Cash,2768
Shorts,S,Brown,Clothing,Spring,4.6,25.0,Yes,Standard,Debit Card,1418
Sneakers,M,Green,Footwear,Winter,2.7,35.0,Yes,Free Shipping,Venmo,812
Handbag,Free Size,Cyan,Accessories,Summer,3.5,75.0,No,Express,PayPal,2506
Sunglasses,Free Size,Magenta,Accessories,Winter,3.5,67.0,No,Store Pickup,Debit Card,2219
Handbag,Free Size,Blue,Accessories,Fall,4.1,29.0,No,Free Shipping,Cash,3221
Jewelry,Free Size,Olive,Accessories,Spring,2.7,42.0,No,Store Pickup,Debit Card,1932
Jewelry,Free Size,Red,Accessories,Fall,4.5,30.0,No,Standard,Bank Transfer,3690
Scarf,Free Size,Blue,Accessories,Fall,3.5,35.0,Yes,2-Day Shipping,Debit Card,400
Blouse,L,Black,Clothing,Summer,3.4,85.0,No,Express,Credit Card,1734
Watch,Not Applicable,Black,Electronics,Winter,4.0,662.1159090909091,No,Express,Cash,4073
Phone,Not Applicable,White,Electronics,Summer,2.9156626506024095,16.88,No,Standard,Debit Card,4636
Skirt,L,Green,Clothing,Summer,2.8,24.0,Yes,Store Pickup,Venmo,1412
Boots,S,Orange,Footwear,Spring,4.6,32.0,No,Standard,PayPal,2903
Sneakers,L,Yellow,Footwear,Fall,4.1,64.0,Yes,Store Pickup,Debit Card,354
Hoodie,L,Turquoise,Clothing,Summer,4.2,28.0,No,2-Day Shipping,Venmo,3896
Blouse,L,Olive,Clothing,Winter,2.6,43.0,No,Free Shipping,Credit Card,2902
Coat,M,Teal,Outerwear,Spring,2.9,90.0,No,2-Day Shipping,Venmo,3251
Gloves,Free Size,Green,Accessories,Fall,2.5,88.0,No,Next Day Air,Venmo,2297
Shorts,M,Orange,Clothing,Spring,4.3,42.0,Yes,2-Day Shipping,Cash,919
Shorts,M,Lavender,Clothing,Spring,3.2,81.0,No,Free Shipping,Bank Transfer,3797
Phone,Not Applicable,Green,Electronics,Winter,5.0,752.5371604938272,Yes,Express,Cash,4018
Socks,M,Lavender,Clothing,Spring,3.9,55.0,Yes,Next Day Air,Debit Card,1172
Jewelry,Free Size,Black,Accessories,Fall,4.7,36.0,No,Free Shipping,Credit Card,2442
Jewelry,Free Size,Charcoal,Accessories,Winter,3.5,28.0,Yes,Next Day Air,Debit Card,1405
Boots,L,Black,Footwear,Summer,2.6,59.0,No,Free Shipping,Debit Card,1962
Hat,Free Size,Peach,Accessories,Fall,3.2,88.0,Yes,2-Day Shipping,PayPal,482
Bag,Free Size,Black,Accessories,Summer,4.0,737.5294936708862,No,Express,PayPal,4973
Belt,Free Size,Beige,Accessories,Fall,4.1,94.0,No,2-Day Shipping,Venmo,2744
Shirt,XL,Maroon,Clothing,Spring,4.8,53.0,Yes,Store Pickup,Debit Card,1128
Sneakers,L,Silver,Footwear,Fall,2.9,52.0,No,Free Shipping,Bank Transfer,2664
Scarf,Free Size,Pink,Accessories,Spring,2.5,22.0,Yes,Store Pickup,Venmo,1359
Jeans,S,Blue,Clothing,Spring,2.7,34.0,Yes,Standard,Venmo,917
T-shirt,M,Gray,Clothing,Summer,2.8,57.0,No,Express,Cash,3238
Sneakers,L,White,Footwear,Spring,3.4,66.0,Yes,Express,Cash,409
Phone,Not Applicable,Black,Electronics,Autumn,4.0,752.5371604938272,Yes,Express,PayPal,4728
Dress,M,Gray,Clothing,Fall,2.9,87.0,No,2-Day Shipping,Venmo,3591
Sweater,M,Maroon,Clothing,Spring,2.8,35.0,No,Express,Bank Transfer,3383
Laptop,Not Applicable,Blue,Electronics,Winter,3.1515151515151514,307.64,No,Express,PayPal,4122
Backpack,Free Size,Magenta,Accessories,Summer,4.8,94.0,No,Standard,Venmo,3559
Shoes,L,Lavender,Footwear,Summer,4.2,58.0,Yes,Next Day Air,Cash,603
Sandals,L,Blue,Footwear,Fall,4.6,21.0,No,Free Shipping,Cash,3090
Socks,L,Blue,Clothing,Winter,3.0,57.0,No,Standard,PayPal,1842
Shoes,M,Charcoal,Footwear,Spring,2.6,42.0,Yes,Store Pickup,Cash,269
Shoes,XL,Black,Footwear,Summer,3.5454545454545454,277.3683027522936,Yes,Standard,Credit Card,4090
Skirt,L,Yellow,Clothing,Winter,4.1,91.0,Yes,Express,Bank Transfer,885
Bag,Free Size,Blue,Accessories,Spring,2.0,123.39,Yes,Express,Debit Card,4230
Socks,M,Olive,Clothing,Summer,4.5,53.0,No,2-Day Shipping,Bank Transfer,1938
Jacket,S,Olive,Outerwear,Spring,3.3,61.0,No,Express,Cash,2592
Jeans,L,Maroon,Clothing,Summer,4.8,69.0,Yes,Next Day Air,Debit Card,1501
Phone,Not Applicable,Black,Electronics,Winter,2.9156626506024095,70.06,No,Standard,Cash,4129
Sneakers,M,Brown,Footwear,Summer,3.7,29.0,No,Next Day Air,Venmo,1992
Gloves,Free Size,Peach,Accessories,Winter,4.7,73.0,No,Standard,Debit Card,2375
Shorts,S,Black,Clothing,Fall,4.4,68.0,No,Express,Debit Card,3264
Shoes,M,Green,Footwear,Spring,4.7,99.0,Yes,Free Shipping,Cash,293
T-shirt,S,Yellow,Clothing,Summer,4.1,70.0,No,Express,Bank Transfer,2036
Headphones,Not Applicable,Red,Electronics,Autumn,3.1139240506329116,949.9,No,Standard,Credit Card,4509
Coat,L,Gray,Outerwear,Summer,4.3,85.0,Yes,Store Pickup,Debit Card,243
Watch,Not Applicable,Green,Electronics,Spring,3.0759493670886076,877.02,Yes,Standard,Debit Card,4195
T-shirt,M,Maroon,Clothing,Winter,4.6,69.0,Yes,Free Shipping,PayPal,37
Jacket,L,Cyan,Outerwear,Spring,4.0,94.0,Yes,Express,Debit Card,619
Watch,Not Applicable,Blue,Electronics,Spring,3.0759493670886076,131.56,No,Express,Debit Card,4837
T-shirt,XL,Black,Clothing,Winter,2.5,73.0,No,Free Shipping,PayPal,2892
Laptop,Not Applicable,Blue,Electronics,Summer,3.1515151515151514,1425.9,No,Standard,Cash,4394
Blouse,L,Brown,Clothing,Spring,2.6,42.0,Yes,2-Day Shipping,PayPal,1657
Bag,Free Size,Blue,Accessories,Winter,3.159090909090909,737.5294936708862,Yes,Standard,Cash,4454
Skirt,L,Maroon,Clothing,Winter,4.1,63.0,No,Free Shipping,Debit Card,3880
Shirt,M,White,Clothing,Summer,3.4741258741258743,261.1362046204621,No,Express,Debit Card,4762
Sweater,M,Indigo,Clothing,Summer,4.9,37.0,Yes,Store Pickup,Bank Transfer,791
Boots,M,Brown,Footwear,Spring,3.6,97.0,No,Free Shipping,Credit Card,2964
Sunglasses,Free Size,Indigo,Accessories,Spring,3.0,33.0,No,Next Day Air,Venmo,1726
Watch,Not Applicable,Blue,Electronics,Spring,5.0,180.8,Yes,Express,Credit Card,4959
Jewelry,Free Size,Turquoise,Accessories,Winter,4.8,45.0,Yes,Standard,Credit Card,199
Hoodie,XL,Yellow,Clothing,Fall,3.7209459459459464,27.0,Yes,Standard,Bank Transfer,1342
Headphones,Not Applicable,Blue,Electronics,Winter,3.0,832.98,Yes,Standard,Credit Card,4792
Phone,Not Applicable,Blue,Electronics,Winter,4.0,474.11,Yes,Express,Cash,4545
T-shirt,M,Violet,Clothing,Spring,2.6,85.0,Yes,Next Day Air,Bank Transfer,110
Blouse,M,Teal,Clothing,Spring,4.0,61.0,Yes,Express,Cash,1476
Shoes,M,Silver,Footwear,Fall,3.2,43.0,Yes,Express,Cash,145
Gloves,Free Size,Yellow,Accessories,Spring,4.2,46.0,Yes,Express,Venmo,1393
Hat,Free Size,Red,Accessories,Winter,3.0,37.0,Yes,Free Shipping,Credit Card,1249
Socks,M,Charcoal,Clothing,Spring,3.9,64.0,No,Store Pickup,Venmo,2993
Handbag,Free Size,Cyan,Accessories,Fall,3.0,59.0,Yes,Free Shipping,Venmo,1207
Shirt,M,Peach,Clothing,Fall,3.0,58.0,No,Free Shipping,Cash,2160
Shorts,M,Maroon,Clothing,Spring,4.7,37.0,No,Store Pickup,Cash,2184
Sweater,M,Yellow,Clothing,Winter,4.0,35.0,No,Free Shipping,Bank Transfer,3769
Sandals,M,Violet,Footwear,Winter,3.7,41.0,Yes,Free Shipping,Credit Card,580
Sweater,M,Green,Clothing,Winter,4.9,52.0,No,Standard,Venmo,3846
Headphones,Not Applicable,Blue,Electronics,Autumn,3.1139240506329116,320.91,Yes,Standard,PayPal,4682
Shoes,L,Beige,Footwear,Spring,4.7,90.0,Yes,Standard,Debit Card,630
Jeans,M,Orange,Clothing,Summer,2.8,69.0,Yes,Next Day Air,Credit Card,741
Boots,S,Violet,Footwear,Fall,3.6,76.0,No,Store Pickup,Cash,2338
Shoes,M,Pink,Footwear,Summer,4.0,38.0,No,Free Shipping,PayPal,3497
T-shirt,XL,Green,Clothing,Winter,4.3,98.0,No,Express,PayPal,2569
T-shirt,S,Gray,Clothing,Summer,3.4,41.0,Yes,Free Shipping,Cash,1615
Sweater,S,Magenta,Clothing,Summer,2.6,70.0,No,Store Pickup,Debit Card,2062
Gloves,Free Size,Cyan,Accessories,Summer,5.0,97.0,No,2-Day Shipping,Venmo,2174
Dress,XL,Green,Clothing,Winter,2.6,49.0,Yes,Next Day Air,Credit Card,760
Coat,M,White,Outerwear,Fall,3.8,95.0,Yes,Store Pickup,Venmo,140
Skirt,M,Silver,Clothing,Fall,3.7,97.0,No,Free Shipping,Cash,2866
Shoes,M,Red,Footwear,Summer,3.5454545454545454,1004.05,Yes,Express,Credit Card,4559
Phone,Not Applicable,Blue,Electronics,Summer,5.0,405.11,No,Standard,PayPal,4601
Shorts,XL,Teal,Clothing,Summer,3.0,98.0,No,Standard,Debit Card,2810
Sunglasses,Free Size,Olive,Accessories,Winter,4.4,85.0,No,Next Day Air,Venmo,3140
Bag,Free Size,Blue,Accessories,Winter,3.159090909090909,737.5294936708862,Yes,Standard,Debit Card,5063
Blouse,XL,Beige,Clothing,Winter,4.2,82.0,No,Standard,Venmo,3303
Gloves,Free Size,Pink,Accessories,Spring,2.9,41.0,Yes,Store Pickup,Debit Card,755
Jeans,XL,Red,Clothing,Summer,3.2,35.0,Yes,Express,Credit Card,1447
Handbag,Free Size,Gray,Accessories,Summer,4.4,59.0,Yes,2-Day Shipping,Venmo,655
Dress,L,Turquoise,Clothing,Spring,4.5,27.0,No,Next Day Air,PayPal,2275
Dress,L,Teal,Clothing,Fall,4.6,66.0,No,Free Shipping,Credit Card,3354
Sandals,M,Purple,Footwear,Fall,4.1,73.0,No,Next Day Air,Cash,2540
T-shirt,M,Cyan,Clothing,Summer,3.4,34.0,No,2-Day Shipping,Bank Transfer,3550
Jeans,L,Green,Clothing,Spring,2.6,63.0,Yes,Express,Debit Card,716
Sandals,M,Beige,Footwear,Spring,3.6,30.0,No,Free Shipping,Debit Card,3724
Headphones,Not Applicable,Blue,Electronics,Autumn,3.1139240506329116,825.1690217391305,No,Express,Debit Card,4220
Pants,M,Gray,Clothing,Summer,2.6,69.0,Yes,Express,Credit Card,1649
Blouse,XL,Indigo,Clothing,Summer,3.3,21.0,No,Standard,Cash,2464
Gloves,Free Size,Black,Accessories,Winter,2.8,76.0,No,Store Pickup,Debit Card,1851
Jacket,L,Orange,Outerwear,Fall,4.2,68.0,No,2-Day Shipping,Credit Card,2609
Hat,Free Size,Beige,Accessories,Spring,2.9,22.0,No,2-Day Shipping,PayPal,2296
Sweater,XL,Red,Clothing,Fall,2.7,68.0,No,Express,PayPal,2206
Pants,XL,Cyan,Clothing,Fall,3.0,74.0,Yes,Express,Bank Transfer,1039
Laptop,Not Applicable,Black,Electronics,Spring,4.0,809.5398611111111,Yes,Standard,Credit Card,4588
Headphones,Not Applicable,Blue,Electronics,Autumn,3.1139240506329116,1300.15,Yes,Express,Cash,4167
Backpack,Free Size,Charcoal,Accessories,Summer,4.6,34.0,Yes,Store Pickup,Debit Card,620
Coat,S,White,Outerwear,Winter,3.7,40.0,Yes,Next Day Air,Credit Card,1426
Shoes,M,Black,Footwear,Autumn,3.5454545454545454,756.85,Yes,Standard,Cash,4096
Jewelry,Free Size,Cyan,Accessories,Summer,3.4,29.0,No,2-Day Shipping,Venmo,1706
Jacket,M,Gray,Outerwear,Spring,3.3,89.0,Yes,Free Shipping,Venmo,670
Sandals,M,Maroon,Footwear,Fall,3.7,97.0,No,2-Day Shipping,Venmo,3326
Skirt,M,Magenta,Clothing,Fall,4.7,87.0,No,2-Day Shipping,Debit Card,2133
Socks,S,Pink,Clothing,Spring,5.0,55.0,No,2-Day Shipping,Debit Card,2989
Shirt,S,Green,Clothing,Spring,3.4741258741258743,1091.01,Yes,Standard,Cash,4006
Dress,L,White,Clothing,Summer,3.7,30.0,Yes,Next Day Air,Debit Card,806
Shoes,M,Gold,Footwear,Spring,2.8,88.0,No,Free Shipping,Venmo,2105
Bag,Free Size,Red,Accessories,Autumn,3.159090909090909,1161.52,Yes,Express,Cash,4514
Headphones,Not Applicable,Blue,Electronics,Autumn,3.1139240506329116,751.82,Yes,Express,Credit Card,4649
Shirt,XL,Black,Clothing,Winter,3.632988056706774,174.05478904905,No,Express,Credit Card,4934
Shirt,L,White,Clothing,Summer,2.0,261.1362046204621,Yes,Standard,Debit Card,4236
Shirt,M,Green,Clothing,Winter,3.0,29.0,Yes,Store Pickup,Bank Transfer,278
Shirt,M,Magenta,Clothing,Fall,4.8,46.0,Yes,Standard,Venmo,1040
Sunglasses,Free Size,Purple,Accessories,Fall,2.8,33.0,Yes,Store Pickup,Cash,1050
Dress,M,Red,Clothing,Summer,4.3,20.0,Yes,Store Pickup,Debit Card,445
Phone,Not Applicable,Blue,Electronics,Spring,2.9156626506024095,852.39,No,Standard,Credit Card,4526
Shoes,S,Blue,Footwear,Spring,2.6,44.0,Yes,Next Day Air,Debit Card,486
Hoodie,L,White,Clothing,Winter,3.0,91.0,Yes,Free Shipping,Venmo,1347
Pants,L,Maroon,Clothing,Summer,3.8,35.0,Yes,Free Shipping,Credit Card,794
Skirt,L,Peach,Clothing,Fall,3.9,79.0,No,Free Shipping,Venmo,3811
Shoes,S,Red,Footwear,Summer,2.0,277.3683027522936,Yes,Standard,Credit Card,4066
Blouse,L,Charcoal,Clothing,Spring,3.3,92.0,No,Express,PayPal,2161
Watch,Not Applicable,White,Electronics,Winter,1.0,662.1159090909091,Yes,Express,Cash,4656
Boots,XL,Blue,Footwear,Fall,4.0,51.0,No,Store Pickup,Venmo,2519
Shirt,M,Red,Clothing,Summer,3.4741258741258743,261.1362046204621,Yes,Express,Credit Card,4541
Sandals,XL,Silver,Footwear,Winter,4.7,79.0,No,2-Day Shipping,Credit Card,3120
Handbag,Free Size,Purple,Accessories,Spring,4.2,65.0,No,Store Pickup,Credit Card,3508
Shirt,M,Charcoal,Clothing,Fall,3.4,53.0,No,Next Day Air,Debit Card,3717
Hoodie,S,Cyan,Clothing,Winter,2.6,68.0,No,Express,PayPal,3850
Handbag,Free Size,Olive,Accessories,Summer,3.7,29.0,Yes,2-Day Shipping,Credit Card,1552
Pants,L,Purple,Clothing,Fall,3.6,33.0,No,Free Shipping,Cash,1875
Hat,Free Size,Maroon,Accessories,Winter,3.1,54.0,Yes,Next Day Air,PayPal,114
Laptop,Not Applicable,Black,Electronics,Summer,5.0,63.86,No,Standard,Credit Card,5060
Jewelry,Free Size,Pink,Accessories,Summer,4.3,31.0,Yes,Express,Credit Card,452
Shirt,XL,Purple,Clothing,Winter,3.7,78.0,No,Store Pickup,Cash,1840
Sunglasses,Free Size,White,Accessories,Winter,3.5,42.0,Yes,Store Pickup,PayPal,255
Laptop,Not Applicable,Green,Electronics,Autumn,1.0,809.5398611111111,No,Express,Debit Card,4152
Coat,M,Red,Outerwear,Spring,3.5,28.0,Yes,Free Shipping,PayPal,732
Sandals,L,Pink,Footwear,Spring,5.0,65.0,Yes,Free Shipping,PayPal,1377
T-shirt,M,Blue,Clothing,Spring,3.4,73.0,No,Standard,Cash,2434
Shoes,M,Red,Footwear,Winter,4.0,277.3683027522936,Yes,Express,Debit Card,4562
Headphones,Not Applicable,Black,Electronics,Winter,3.1139240506329116,825.1690217391305,No,Express,PayPal,4188
Jewelry,Free Size,Peach,Accessories,Winter,2.8,56.0,Yes,Next Day Air,Credit Card,454
Boots,L,Lavender,Footwear,Summer,2.6,70.0,No,Standard,Cash,2694
Shirt,M,Violet,Clothing,Fall,3.0,71.0,No,Store Pickup,Credit Card,3439
Shirt,L,Red,Clothing,Winter,3.4741258741258743,1092.28,Yes,Standard,Cash,4435
Boots,M,Indigo,Footwear,Spring,4.5,45.0,No,2-Day Shipping,Debit Card,2128
Sweater,L,Turquoise,Clothing,Spring,3.4,41.0,No,Next Day Air,PayPal,3072
T-shirt,S,Lavender,Clothing,Summer,3.9,56.0,No,Next Day Air,Debit Card,2647
Jewelry,Free Size,Yellow,Accessories,Spring,4.5,53.0,No,2-Day Shipping,PayPal,1834
Shoes,M,Green,Footwear,Autumn,5.0,277.3683027522936,Yes,Express,PayPal,4871
Jeans,S,Turquoise,Clothing,Fall,3.9,93.0,Yes,2-Day Shipping,Cash,1516
Dress,XL,White,Clothing,Summer,4.6,54.0,Yes,Free Shipping,Debit Card,1510
Jeans,XL,Yellow,Clothing,Winter,2.7,73.0,No,Express,Cash,1849
Jeans,XL,Blue,Clothing,Winter,3.4,28.0,Yes,Standard,PayPal,1288
Scarf,Free Size,Olive,Accessories,Winter,3.6,68.0,Yes,2-Day Shipping,Cash,654
Sunglasses,Free Size,Violet,Accessories,Fall,3.0,53.0,No,Standard,Cash,2939
Skirt,M,Black,Clothing,Spring,3.5,28.0,No,Free Shipping,Venmo,2817
Coat,M,Teal,Outerwear,Fall,3.4,54.0,No,Free Shipping,Credit Card,2862
Sneakers,L,Indigo,Footwear,Fall,4.8,52.0,No,Express,Debit Card,3585
Shirt,XL,White,Clothing,Summer,4.0,1319.13,No,Standard,Debit Card,4364
Dress,S,Charcoal,Clothing,Winter,4.2,77.0,No,2-Day Shipping,Cash,3162
Blouse,L,Magenta,Clothing,Fall,4.0,94.0,No,Next Day Air,Cash,2378
Jeans,XL,Green,Clothing,Spring,4.4,63.0,Yes,Express,Cash,927
Jeans,S,Indigo,Clothing,Fall,4.4,54.0,Yes,2-Day Shipping,Bank Transfer,1145
Shoes,L,Teal,Footwear,Summer,3.5454545454545454,65.0,Yes,Store Pickup,Bank Transfer,461
Sunglasses,Free Size,Red,Accessories,Spring,4.0,22.0,No,Standard,Venmo,2712
Bag,Free Size,Red,Accessories,Spring,2.0,737.5294936708862,Yes,Standard,Cash,4909
Sweater,M,White,Clothing,Summer,3.6,26.0,No,Store Pickup,Venmo,2844
Dress,XL,Charcoal,Clothing,Winter,4.0,80.0,No,Next Day Air,Debit Card,3516
Skirt,M,Red,Clothing,Winter,4.2,94.0,No,2-Day Shipping,Venmo,2328
Sandals,M,Yellow,Footwear,Spring,3.7,28.0,No,2-Day Shipping,Debit Card,3546
Sneakers,L,Maroon,Footwear,Winter,2.9,50.0,Yes,Free Shipping,Credit Card,1455
Hat,Free Size,Brown,Accessories,Fall,4.3,98.0,No,Next Day Air,Venmo,2758
Shorts,M,Beige,Clothing,Fall,3.0,25.0,No,Next Day Air,Venmo,3560
Hat,Free Size,Yellow,Accessories,Summer,3.1,21.0,No,Store Pickup,Credit Card,3858
Jeans,M,Beige,Clothing,Summer,4.1,68.0,Yes,2-Day Shipping,Credit Card,1187
Jacket,M,Violet,Outerwear,Summer,3.1,80.0,Yes,Free Shipping,Bank Transfer,1580
Coat,L,Brown,Outerwear,Winter,3.5,28.0,No,Free Shipping,Debit Card,2325
Skirt,S,Silver,Clothing,Spring,4.6,76.0,Yes,Free Shipping,Credit Card,95
Hoodie,S,Charcoal,Clothing,Spring,4.3,23.0,Yes,Free Shipping,Debit Card,1104
Shoes,M,Green,Footwear,Summer,4.0,99.0,No,2-Day Shipping,Bank Transfer,2065
Dress,L,Yellow,Clothing,Fall,3.6,94.0,No,Standard,Debit Card,1758
Sandals,L,Silver,Footwear,Summer,4.0,43.0,No,Standard,Credit Card,3874
Gloves,Free Size,Blue,Accessories,Spring,2.5,88.0,Yes,Store Pickup,Cash,523
Gloves,Free Size,Gold,Accessories,Spring,3.8585185185185185,73.0,Yes,Express,Venmo,97
Gloves,Free Size,Gray,Accessories,Summer,4.5,93.0,No,Express,Venmo,3440
Boots,L,Turquoise,Footwear,Spring,4.8,68.0,Yes,Next Day Air,Bank Transfer,1277
Pants,M,Violet,Clothing,Winter,3.7,77.0,Yes,Express,Venmo,1239
Phone,Not Applicable,Green,Electronics,Winter,1.0,752.5371604938272,No,Express,Cash,4747
Phone,Not Applicable,Blue,Electronics,Summer,2.9156626506024095,1337.8,No,Standard,Credit Card,5050
Hoodie,M,Beige,Clothing,Spring,3.4,88.0,No,Next Day Air,Debit Card,3735
