customer_id,age,gender,subscription_status,previous_purchases,frequency_of_purchases,location
2493,50,Male,No,34.0,Bi-Weekly,South Dakota
292,57,Male,Yes,40.0,Monthly,Delaware
4008,33,Other,No,41.0,Weekly,New York
3315,55,Female,No,8.0,Quarterly,Kansas
4379,70,Female,Yes,38.0,Monthly,Los Angeles
4098,60,Male,No,0.0,Quarterly,Phoenix
3374,70,Female,No,12.0,Every 3 Months,Minnesota
1697,31,Male,No,7.0,Bi-Weekly,West Virginia
4831,66,Female,No,0.0,Monthly,Phoenix
2198,33,Male,No,40.0,Monthly,Pennsylvania
704,63,Male,Yes,21.0,Weekly,Connecticut
2771,50,Female,No,22.0,Quarterly,Nebraska
1629,45,Male,No,7.0,Monthly,Massachusetts
2210,42,Male,No,44.0,Quarterly,Utah
2825,39,Female,No,49.0,Quarterly,Utah
3748,26,Female,No,32.0,Bi-Weekly,Rhode Island
980,64,Male,Yes,34.0,Monthly,New Hampshire
4733,26,Female,No,29.0,Monthly,New York
1182,61,Male,No,43.0,Quarterly,New York
355,58,Male,Yes,42.0,Weekly,Pennsylvania
3068,70,Female,No,2.0,Weekly,Missouri
1136,65,Male,No,32.0,Quarterly,Massachusetts
5006,52,Male,No,0.0,Quarterly,New York
193,46,Male,Yes,12.0,Bi-Weekly,Nebraska
3161,28,Female,No,37.0,Fortnightly,Nebraska
1751,31,Male,No,38.0,Every 3 Months,Missouri
484,23,Male,Yes,12.0,Weekly,Oklahoma
1203,48,Male,No,14.0,Every 3 Months,Maryland
2042,66,Male,No,14.0,Bi-Weekly,New York
4408,19,Male,Yes,0.0,Weekly,Los Angeles
4508,50,Male,No,21.0,Monthly,Los Angeles
490,49,Male,Yes,40.0,Annually,South Dakota
2358,53,Male,No,40.0,Bi-Weekly,Michigan
4986,42,Male,No,0.0,Monthly,New York
2571,36,Male,No,12.0,Fortnightly,New Mexico
258,20,Male,Yes,5.0,Quarterly,West Virginia
3087,47,Female,No,26.0,Every 3 Months,Utah
1779,49,Male,No,8.0,Bi-Weekly,Texas
1212,23,Male,No,14.0,Every 3 Months,Oklahoma
2057,55,Male,No,29.0,Monthly,Minnesota
3302,36,Female,No,31.0,Fortnightly,Oklahoma
2089,39,Male,No,49.0,Annually,California
1227,53,Male,No,18.0,Bi-Weekly,Ohio
4771,51,Female,No,3.0,Weekly,New York
2272,29,Male,No,49.0,Quarterly,Alaska
3869,18,Female,No,9.0,Annually,Maryland
4978,62,Other,Yes,0.0,Weekly,Phoenix
4965,41,Female,Yes,0.0,Monthly,Los Angeles
950,33,Male,Yes,49.0,Monthly,Montana
581,49,Male,Yes,10.0,Weekly,Iowa
1956,50,Male,No,37.0,Monthly,Maine
4755,36,Female,Yes,50.0,Quarterly,New York
268,64,Male,Yes,42.0,Annually,Maryland
4527,66,Male,Yes,0.0,Monthly,Chicago
3533,61,Female,No,12.0,Annually,Connecticut
257,58,Male,Yes,20.0,Every 3 Months,South Dakota
695,41,Male,Yes,38.0,Every 3 Months,Kentucky
1814,40,Male,No,24.0,Weekly,Illinois
3352,43,Female,No,18.0,Fortnightly,New Hampshire
4286,54,Other,No,0.0,Monthly,Houston
3683,42,Female,No,46.0,Bi-Weekly,Wyoming
4056,39,Other,Yes,0.0,Quarterly,New York
4168,35,Female,No,0.0,Weekly,Houston
3884,34,Female,No,22.0,Fortnightly,North Dakota
3887,37,Female,No,40.0,Quarterly,Iowa
1764,37,Male,No,28.0,Annually,Vermont
1119,49,Male,No,11.0,Every 3 Months,Indiana
2680,53,Female,No,7.0,Quarterly,Montana
3541,24,Female,No,5.0,Weekly,Nevada
2332,61,Male,No,10.0,Bi-Weekly,Illinois
5020,25,Male,Yes,0.0,Monthly,Phoenix
814,54,Male,Yes,14.0,Annually,Montana
3407,57,Female,No,24.0,Quarterly,Nebraska
20,66,Male,Yes,46.0,Bi-Weekly,Rhode Island
4944,52,Female,Yes,0.0,Monthly,Houston
3351,45,Female,No,15.0,Bi-Weekly,Mississippi
1491,66,Male,No,15.0,Bi-Weekly,Louisiana
1772,46,Male,No,9.0,Annually,Indiana
5097,37,Male,Yes,10.0,Monthly,Houston
2907,58,Female,No,7.0,Annually,Virginia
3626,44,Female,No,32.0,Weekly,Illinois
545,34,Male,Yes,30.0,Every 3 Months,Washington
4549,51,Male,Yes,0.0,Weekly,Los Angeles
683,23,Male,Yes,49.0,Bi-Weekly,Missouri
2063,54,Male,No,15.0,Quarterly,South Carolina
3375,22,Female,No,41.0,Annually,Nevada
1155,49,Male,No,44.0,Bi-Weekly,Georgia
4913,67,Other,Yes,35.0,Monthly,Phoenix
4340,40,Female,Yes,0.0,Weekly,Chicago
2125,47,Male,No,22.0,Quarterly,Rhode Island
4166,35,Male,Yes,0.0,Weekly,Chicago
1571,30,Male,No,3.0,Every 3 Months,Missouri
4283,66,Male,Yes,0.0,Monthly,New York
4274,34,Female,No,42.0,Weekly,New York
4640,62,Male,No,9.0,Monthly,New York
4203,35,Male,Yes,0.0,Quarterly,Los Angeles
1009,41,Male,Yes,29.0,Annually,New Mexico
3392,47,Female,No,6.0,Every 3 Months,Montana
3250,26,Female,No,32.0,Quarterly,Virginia
4515,60,Male,Yes,22.0,Quarterly,Houston
2682,23,Female,No,17.0,Monthly,Massachusetts
1517,20,Male,No,5.0,Bi-Weekly,Nevada
2422,37,Male,No,2.0,Every 3 Months,Minnesota
2734,31,Female,No,46.0,Annually,North Carolina
3401,39,Female,No,18.0,Fortnightly,Nevada
1530,20,Male,No,48.0,Bi-Weekly,Georgia
2767,66,Female,No,47.0,Monthly,Tennessee
4918,42,Female,Yes,38.0,Monthly,New York
4778,24,Female,No,0.0,Monthly,Phoenix
14,65,Male,Yes,31.0,Weekly,New Hampshire
1333,66,Male,No,16.0,Quarterly,Alaska
3565,60,Female,No,40.0,Annually,Illinois
1806,41,Male,No,46.0,Weekly,Arizona
3786,64,Female,No,6.0,Monthly,New Hampshire
910,61,Male,Yes,36.0,Weekly,Louisiana
3671,31,Female,No,4.0,Every 3 Months,Vermont
3411,50,Female,No,38.0,Bi-Weekly,Ohio
371,59,Male,Yes,13.0,Weekly,Oregon
983,35,Male,Yes,37.0,Monthly,Texas
3806,48,Female,No,31.0,Quarterly,New Jersey
2580,65,Male,No,40.0,Weekly,Minnesota
2668,48,Female,No,31.0,Fortnightly,Maryland
4475,31,Other,Yes,0.0,Monthly,Los Angeles
4022,39,Female,No,34.0,Weekly,Phoenix
5056,38,Female,No,0.0,Quarterly,Phoenix
3673,51,Female,No,7.0,Monthly,New York
805,43,Male,Yes,28.0,Quarterly,Mississippi
1703,54,Male,No,48.0,Weekly,Alabama
126,49,Male,Yes,45.0,Every 3 Months,California
2391,65,Male,No,24.0,Fortnightly,Arizona
4392,54,Female,No,46.0,Weekly,Houston
1959,39,Male,No,47.0,Quarterly,Nevada
1034,19,Male,Yes,41.0,Quarterly,Montana
1480,48,Male,No,2.0,Weekly,Washington
3829,42,Female,No,8.0,Weekly,Mississippi
4331,66,Female,Yes,0.0,Weekly,Phoenix
3743,56,Female,No,50.0,Bi-Weekly,Maryland
362,65,Male,Yes,45.0,Annually,Nevada
3253,69,Female,No,48.0,Fortnightly,Montana
5064,20,Other,No,0.0,Quarterly,Los Angeles
3022,65,Female,No,47.0,Quarterly,Pennsylvania
1383,68,Male,No,16.0,Quarterly,Michigan
789,50,Male,Yes,18.0,Quarterly,Rhode Island
679,27,Male,Yes,25.0,Every 3 Months,Maine
589,47,Male,Yes,9.0,Quarterly,South Dakota
412,59,Male,Yes,15.0,Annually,Michigan
1310,32,Male,No,41.0,Quarterly,Hawaii
642,47,Male,Yes,23.0,Every 3 Months,Alaska
2183,42,Male,No,26.0,Bi-Weekly,New Mexico
865,51,Male,Yes,5.0,Annually,Kentucky
2584,69,Male,No,9.0,Weekly,Oklahoma
2778,52,Female,No,28.0,Every 3 Months,Idaho
781,34,Male,Yes,38.0,Quarterly,New York
4639,63,Other,No,0.0,Quarterly,New York
2044,47,Male,No,49.0,Weekly,New York
4201,18,Female,Yes,15.0,Quarterly,Phoenix
831,41,Male,Yes,5.0,Annually,Wyoming
3873,41,Female,No,3.0,Monthly,New Hampshire
2360,19,Male,No,44.0,Every 3 Months,Pennsylvania
1217,62,Male,No,3.0,Every 3 Months,Utah
4185,29,Female,Yes,20.0,Monthly,Houston
1627,32,Male,No,45.0,Bi-Weekly,Nevada
4971,37,Male,Yes,22.0,Monthly,Phoenix
4518,23,Other,Yes,0.0,Quarterly,New York
2071,56,Male,No,14.0,Monthly,Nebraska
4883,44,Male,Yes,15.0,Monthly,Los Angeles
4447,36,Female,Yes,0.0,Quarterly,Houston
4597,50,Female,Yes,0.0,Quarterly,New York
210,55,Male,Yes,44.0,Every 3 Months,Minnesota
4191,62,Male,No,0.0,Monthly,New York
4660,44,Other,No,0.0,Monthly,Phoenix
3742,58,Female,No,26.0,Bi-Weekly,Arizona
4744,69,Other,No,24.0,Monthly,Los Angeles
3602,34,Female,No,3.0,Monthly,North Carolina
2092,26,Male,No,24.0,Quarterly,Washington
2256,48,Male,No,42.0,Quarterly,Michigan
5030,23,Other,Yes,5.0,Monthly,Houston
4244,44,Other,Yes,0.0,Weekly,Chicago
4555,18,Other,No,44.0,Quarterly,Phoenix
4671,43,Other,Yes,0.0,Monthly,Phoenix
1729,23,Male,No,1.0,Every 3 Months,Wyoming
2207,46,Male,No,25.0,Fortnightly,Illinois
1750,43,Male,No,36.0,Every 3 Months,Wyoming
4367,23,Other,No,0.0,Quarterly,Phoenix
1609,26,Male,No,12.0,Bi-Weekly,Nebraska
3791,27,Female,No,31.0,Weekly,Alaska
1345,56,Male,No,14.0,Annually,New York
3306,34,Female,No,31.0,Bi-Weekly,Nebraska
3747,53,Female,No,49.0,Monthly,Idaho
2757,42,Female,No,41.0,Monthly,Minnesota
434,49,Male,Yes,23.0,Fortnightly,Alabama
578,19,Male,Yes,41.0,Annually,Alabama
1433,34,Male,No,32.0,Quarterly,Florida
3737,42,Female,No,2.0,Every 3 Months,Idaho
2800,23,Female,No,9.0,Every 3 Months,Maine
4961,24,Other,No,45.0,Quarterly,Houston
1083,54,Male,No,30.0,Quarterly,South Carolina
263,37,Male,Yes,6.0,Annually,Hawaii
4388,62,Other,No,0.0,Weekly,New York
1844,36,Male,No,32.0,Monthly,Kentucky
3187,38,Female,No,43.0,Annually,Virginia
2586,57,Male,No,19.0,Weekly,Wisconsin
933,62,Male,Yes,45.0,Bi-Weekly,Indiana
4223,59,Male,No,0.0,Quarterly,New York
360,31,Male,Yes,30.0,Every 3 Months,Georgia
2015,51,Male,No,47.0,Bi-Weekly,Wisconsin
4981,33,Male,Yes,35.0,Quarterly,New York
1251,52,Male,No,24.0,Monthly,New Hampshire
4875,37,Male,No,21.0,Weekly,Los Angeles
423,47,Male,Yes,32.0,Annually,Minnesota
1051,48,Male,Yes,19.0,Monthly,Florida
1366,28,Male,No,18.0,Fortnightly,Indiana
2310,70,Male,No,3.0,Quarterly,Connecticut
4811,22,Female,Yes,0.0,Quarterly,Houston
4783,50,Female,Yes,0.0,Weekly,Houston
1981,51,Male,No,25.0,Fortnightly,Iowa
2147,48,Male,No,45.0,Every 3 Months,Utah
787,70,Male,Yes,16.0,Every 3 Months,Indiana
564,61,Male,Yes,16.0,Quarterly,Idaho
3900,52,Female,No,33.0,Quarterly,California
312,69,Male,Yes,19.0,Monthly,Rhode Island
4980,29,Female,Yes,33.0,Weekly,New York
49,42,Male,Yes,38.0,Monthly,Nevada
788,53,Male,Yes,25.0,Weekly,Michigan
2035,61,Male,No,27.0,Monthly,Alabama
4389,52,Other,No,49.0,Weekly,New York
2696,50,Female,No,10.0,Bi-Weekly,Tennessee
1451,25,Male,No,25.0,Quarterly,Illinois
696,30,Male,Yes,15.0,Every 3 Months,Nevada
4633,48,Female,No,16.0,Monthly,New York
254,52,Male,Yes,15.0,Bi-Weekly,Oklahoma
2141,53,Male,No,36.0,Fortnightly,New Mexico
399,20,Male,Yes,25.0,Every 3 Months,Montana
5041,23,Other,Yes,0.0,Quarterly,Chicago
2768,31,Female,No,31.0,Monthly,Iowa
1418,62,Male,No,21.0,Fortnightly,Montana
812,18,Male,Yes,36.0,Quarterly,Illinois
2506,27,Male,No,43.0,Quarterly,Illinois
2219,67,Male,No,20.0,Quarterly,Idaho
3221,38,Female,No,16.0,Monthly,North Dakota
1932,54,Male,No,6.0,Every 3 Months,Illinois
3690,47,Female,No,8.0,Quarterly,South Carolina
400,60,Male,Yes,10.0,Monthly,Idaho
1734,67,Male,No,22.0,Annually,New York
4073,47,Male,Yes,0.0,Weekly,Los Angeles
4636,59,Other,Yes,0.0,Weekly,Chicago
1412,48,Male,No,13.0,Quarterly,Louisiana
2903,27,Female,No,19.0,Bi-Weekly,North Carolina
354,63,Male,Yes,35.0,Monthly,Missouri
3896,40,Female,No,32.0,Weekly,Virginia
2902,41,Female,No,46.0,Quarterly,Alabama
3251,23,Female,No,15.0,Weekly,Minnesota
2297,46,Male,No,50.0,Every 3 Months,Washington
919,65,Male,Yes,11.0,Fortnightly,North Carolina
3797,40,Female,No,47.0,Quarterly,Utah
4018,36,Male,Yes,0.0,Weekly,Los Angeles
1172,41,Male,No,15.0,Annually,Louisiana
2442,45,Male,No,5.0,Monthly,California
1405,36,Male,No,10.0,Weekly,New Mexico
1962,47,Male,No,45.0,Quarterly,Nevada
482,46,Male,Yes,10.0,Fortnightly,Wisconsin
4973,61,Female,No,42.0,Weekly,Phoenix
2744,61,Female,No,17.0,Quarterly,New Jersey
1128,50,Male,No,22.0,Monthly,Delaware
2664,46,Female,No,23.0,Annually,Wisconsin
1359,19,Male,No,25.0,Every 3 Months,Nebraska
917,49,Male,Yes,16.0,Monthly,Illinois
3238,61,Female,No,4.0,Weekly,Vermont
409,34,Male,Yes,36.0,Fortnightly,Alabama
4728,27,Other,No,0.0,Monthly,Phoenix
3591,27,Female,No,19.0,Every 3 Months,South Dakota
3383,34,Female,No,2.0,Weekly,Nebraska
4122,44,Other,Yes,32.0,Monthly,Phoenix
3559,68,Female,No,9.0,Quarterly,Alaska
603,37,Male,Yes,10.0,Every 3 Months,Oregon
3090,50,Female,No,23.0,Bi-Weekly,North Carolina
1842,31,Male,No,7.0,Every 3 Months,Vermont
269,68,Male,Yes,21.0,Monthly,Georgia
4090,54,Female,Yes,0.0,Monthly,Phoenix
885,67,Male,Yes,34.0,Weekly,Hawaii
4230,61,Other,No,5.0,Weekly,New York
1938,43,Male,No,11.0,Monthly,Delaware
2592,40,Male,No,40.0,Quarterly,New Mexico
1501,63,Male,No,22.0,Monthly,Alabama
4129,40,Other,No,0.0,Quarterly,Chicago
1992,46,Male,No,1.0,Every 3 Months,Missouri
2375,69,Male,No,31.0,Monthly,Washington
3264,56,Female,No,31.0,Fortnightly,Vermont
293,60,Male,Yes,24.0,Quarterly,Utah
2036,53,Male,No,43.0,Weekly,Oklahoma
4509,59,Female,No,36.0,Quarterly,Phoenix
243,55,Male,Yes,40.0,Every 3 Months,New York
4195,53,Male,No,0.0,Monthly,Houston
37,35,Male,Yes,44.0,Fortnightly,Illinois
619,61,Male,Yes,21.0,Bi-Weekly,Indiana
4837,41,Female,No,36.0,Monthly,Los Angeles
2892,47,Female,No,10.0,Monthly,Ohio
4394,21,Other,Yes,0.0,Weekly,Phoenix
1657,21,Male,No,41.0,Every 3 Months,Indiana
4454,65,Female,Yes,17.0,Weekly,Phoenix
3880,26,Female,No,6.0,Quarterly,Florida
4762,39,Other,Yes,0.0,Quarterly,Houston
791,22,Male,Yes,12.0,Quarterly,Louisiana
2964,52,Female,No,28.0,Weekly,Maine
1726,45,Male,No,32.0,Quarterly,Massachusetts
4959,27,Male,No,26.0,Weekly,New York
199,57,Male,Yes,39.0,Fortnightly,Utah
1342,26,Male,No,31.0,Quarterly,Rhode Island
4792,50,Female,Yes,33.0,Monthly,Phoenix
4545,39,Female,Yes,22.0,Monthly,Phoenix
110,58,Male,Yes,43.0,Fortnightly,Alabama
1476,44,Male,No,24.0,Monthly,Rhode Island
145,19,Male,Yes,25.0,Monthly,New Jersey
1393,31,Male,No,34.0,Every 3 Months,Arkansas
1249,62,Male,No,8.0,Annually,Wisconsin
2993,41,Female,No,25.0,Weekly,North Dakota
1207,22,Male,No,16.0,Every 3 Months,Mississippi
2160,18,Male,No,34.0,Annually,Louisiana
2184,30,Male,No,2.0,Monthly,Kansas
3769,50,Female,No,34.0,Quarterly,Vermont
580,58,Male,Yes,48.0,Annually,California
3846,58,Female,No,46.0,Annually,California
4682,56,Male,Yes,0.0,Monthly,Phoenix
630,26,Male,Yes,11.0,Annually,Vermont
741,26,Male,Yes,22.0,Fortnightly,South Dakota
2338,39,Male,No,5.0,Annually,North Dakota
3497,39,Female,No,22.0,Monthly,Idaho
2569,52,Male,No,29.0,Fortnightly,Texas
1615,30,Male,No,22.0,Bi-Weekly,Kansas
2062,32,Male,No,22.0,Annually,Michigan
2174,23,Male,No,36.0,Quarterly,Delaware
760,51,Male,Yes,25.0,Fortnightly,Rhode Island
140,49,Male,Yes,30.0,Annually,Florida
2866,28,Female,No,27.0,Fortnightly,California
4559,69,Female,Yes,44.0,Quarterly,Chicago
4601,65,Other,Yes,0.0,Quarterly,Phoenix
2810,66,Female,No,27.0,Quarterly,Arkansas
3140,35,Female,No,4.0,Weekly,Georgia
5063,31,Male,Yes,1.0,Monthly,Houston
3303,36,Female,No,31.0,Bi-Weekly,Alabama
755,36,Male,Yes,3.0,Quarterly,North Carolina
1447,63,Male,No,6.0,Quarterly,Wyoming
655,24,Male,Yes,23.0,Annually,California
2275,57,Male,No,38.0,Fortnightly,New York
3354,31,Female,No,19.0,Every 3 Months,Ohio
2540,33,Male,No,24.0,Bi-Weekly,Massachusetts
3550,44,Female,No,11.0,Fortnightly,Oregon
716,33,Male,Yes,37.0,Quarterly,Delaware
3724,26,Female,No,1.0,Monthly,Rhode Island
4220,54,Male,No,5.0,Quarterly,Phoenix
1649,36,Male,No,22.0,Monthly,Oklahoma
2464,60,Male,No,25.0,Bi-Weekly,Mississippi
1851,51,Male,No,50.0,Weekly,Wyoming
2609,42,Male,No,48.0,Fortnightly,Mississippi
2296,50,Male,No,45.0,Quarterly,Connecticut
2206,46,Male,No,27.0,Weekly,North Dakota
3091,29,Female,No,15.0,Quarterly,Texas
1039,41,Male,Yes,3.0,Weekly,Nebraska
4588,18,Male,Yes,0.0,Weekly,Chicago
4167,67,Male,Yes,29.0,Quarterly,Chicago
620,19,Male,Yes,1.0,Every 3 Months,Nebraska
1426,59,Male,No,39.0,Annually,Wyoming
4096,66,Male,Yes,40.0,Weekly,Chicago
1706,39,Male,No,49.0,Bi-Weekly,South Dakota
670,43,Male,Yes,45.0,Bi-Weekly,Illinois
3326,29,Female,No,16.0,Monthly,Alaska
2133,25,Male,No,15.0,Weekly,Vermont
2989,69,Female,No,31.0,Monthly,Nevada
4006,28,Other,No,15.0,Monthly,Chicago
806,41,Male,Yes,40.0,Monthly,Connecticut
2105,53,Male,No,47.0,Weekly,New Mexico
4514,61,Female,No,0.0,Monthly,Houston
4649,55,Female,No,0.0,Monthly,New York
4934,52,Female,Yes,40.0,Quarterly,New York
4236,65,Male,No,49.0,Quarterly,Chicago
278,29,Male,Yes,36.0,Bi-Weekly,Georgia
1040,29,Male,Yes,39.0,Monthly,Michigan
1050,45,Male,Yes,24.0,Quarterly,Virginia
445,48,Male,Yes,31.0,Annually,California
4526,53,Male,No,6.0,Quarterly,New York
486,48,Male,Yes,36.0,Fortnightly,Tennessee
1347,44,Male,No,15.0,Bi-Weekly,Mississippi
794,24,Male,Yes,16.0,Monthly,Alabama
3811,46,Female,No,29.0,Monthly,Wisconsin
4066,42,Other,No,19.0,Monthly,Phoenix
2161,45,Male,No,21.0,Annually,West Virginia
4656,25,Male,No,0.0,Quarterly,Los Angeles
2519,20,Male,No,31.0,Annually,Maine
4541,60,Male,No,45.0,Weekly,Phoenix
603,37,Male,Yes,10.0,Every 3 Months,Oregon
3120,63,Female,No,21.0,Every 3 Months,Louisiana
3508,46,Female,No,33.0,Every 3 Months,Colorado
3717,57,Female,No,42.0,Every 3 Months,Vermont
3850,46,Female,No,36.0,Fortnightly,Florida
1552,64,Male,No,13.0,Monthly,Minnesota
1875,67,Male,No,14.0,Weekly,Indiana
114,44,Male,Yes,20.0,Quarterly,New Jersey
5060,52,Other,Yes,35.0,Quarterly,Chicago
452,66,Male,Yes,26.0,Fortnightly,Virginia
1840,32,Male,No,32.0,Annually,Mississippi
255,67,Male,Yes,4.0,Bi-Weekly,Indiana
4152,32,Male,No,21.0,Quarterly,Houston
732,43,Male,Yes,30.0,Fortnightly,Arkansas
1377,57,Male,No,24.0,Annually,New Jersey
2434,54,Male,No,16.0,Bi-Weekly,Oregon
4562,29,Male,No,1.0,Quarterly,Phoenix
4188,18,Other,No,2.0,Quarterly,Chicago
454,54,Male,Yes,22.0,Weekly,Nebraska
2694,55,Female,No,46.0,Quarterly,Hawaii
3439,26,Female,No,33.0,Monthly,Kentucky
4435,18,Male,Yes,11.0,Weekly,Los Angeles
2128,70,Male,No,40.0,Weekly,North Carolina
3072,23,Female,No,6.0,Monthly,New Hampshire
2647,33,Male,No,4.0,Every 3 Months,New Mexico
1834,34,Male,No,19.0,Fortnightly,Louisiana
4871,37,Male,Yes,0.0,Quarterly,Phoenix
1516,39,Male,No,34.0,Weekly,Indiana
1510,20,Male,No,44.0,Annually,New Hampshire
1849,19,Male,No,34.0,Every 3 Months,Maine
1288,24,Male,No,20.0,Monthly,Utah
654,20,Male,Yes,45.0,Fortnightly,North Dakota
2939,28,Female,No,15.0,Monthly,Maine
2817,43,Female,No,45.0,Weekly,Maryland
2862,66,Female,No,27.0,Monthly,Maryland
3585,39,Female,No,48.0,Monthly,Florida
4364,35,Other,No,0.0,Monthly,New York
3162,66,Female,No,43.0,Monthly,Massachusetts
2378,44,Male,No,22.0,Annually,South Dakota
927,54,Male,Yes,11.0,Bi-Weekly,Massachusetts
1145,41,Male,No,25.0,Fortnightly,South Carolina
461,64,Male,Yes,27.0,Weekly,South Carolina
2712,30,Female,No,50.0,Monthly,Nebraska
4909,59,Female,Yes,40.0,Monthly,New York
2844,51,Female,No,41.0,Weekly,Ohio
3516,19,Female,No,16.0,Bi-Weekly,South Dakota
2328,20,Male,No,22.0,Bi-Weekly,Alabama
3546,48,Female,No,22.0,Annually,Connecticut
1455,66,Male,No,17.0,Annually,Georgia
2758,39,Female,No,11.0,Monthly,Delaware
3560,18,Female,No,13.0,Every 3 Months,Utah
3858,42,Female,No,29.0,Every 3 Months,Texas
1187,63,Male,No,27.0,Annually,Indiana
1580,35,Male,No,6.0,Monthly,Oklahoma
2325,59,Male,No,19.0,Annually,Oregon
95,58,Male,Yes,28.0,Weekly,Nevada
1104,35,Male,No,8.0,Bi-Weekly,Tennessee
2065,31,Male,No,5.0,Monthly,Arkansas
1758,19,Male,No,48.0,Annually,Michigan
3874,42,Female,No,22.0,Weekly,Louisiana
523,65,Male,Yes,37.0,Quarterly,Minnesota
97,32,Male,Yes,43.0,Every 3 Months,Delaware
3440,43,Female,No,25.0,Quarterly,Idaho
1277,51,Male,No,37.0,Weekly,Wyoming
1239,55,Male,No,3.0,Fortnightly,Wyoming
4747,44,Male,No,0.0,Monthly,New York
5050,44,Male,Yes,28.0,Weekly,Los Angeles
3735,38,Female,No,33.0,Every 3 Months,California
1293,26,Male,No,42.0,Annually,Kentucky
3200,59,Female,No,16.0,Monthly,Maine
1159,69,Male,No,41.0,Annually,Nevada
3700,51,Female,No,24.0,Weekly,Oklahoma
274,69,Male,Yes,32.0,Quarterly,North Dakota
3794,62,Female,No,46.0,Annually,Delaware
2595,59,Male,No,25.0,Every 3 Months,Montana
542,52,Male,Yes,45.0,Bi-Weekly,Connecticut
4953,30,Male,No,0.0,Monthly,Phoenix
2737,44,Female,No,45.0,Annually,Montana
4993,54,Male,Yes,0.0,Weekly,Los Angeles
4696,60,Female,No,0.0,Monthly,New York
158,36,Male,Yes,1.0,Fortnightly,Vermont
2945,50,Female,No,4.0,Every 3 Months,New York
3443,28,Female,No,12.0,Weekly,Michigan
2005,44,Male,No,13.0,Bi-Weekly,Georgia
602,32,Male,Yes,5.0,Fortnightly,West Virginia
2729,26,Female,No,17.0,Weekly,Florida
1970,64,Male,No,11.0,Fortnightly,Louisiana
1290,35,Male,No,10.0,Weekly,New Hampshire
4315,32,Female,Yes,37.0,Quarterly,Chicago
4113,60,Male,No,0.0,Monthly,Phoenix
2846,26,Female,No,39.0,Every 3 Months,South Dakota
2974,25,Female,No,3.0,Fortnightly,Indiana
5029,40,Male,Yes,3.0,Weekly,Chicago
4694,38,Male,No,35.0,Weekly,Chicago
3723,23,Female,No,1.0,Fortnightly,Kentucky
213,67,Male,Yes,7.0,Annually,Virginia
1655,43,Male,No,14.0,Quarterly,Indiana
727,32,Male,Yes,20.0,Every 3 Months,North Dakota
3017,30,Female,No,31.0,Quarterly,Indiana
4238,55,Female,No,0.0,Quarterly,Chicago
3437,57,Female,No,41.0,Monthly,Nebraska
879,23,Male,Yes,37.0,Weekly,Tennessee
733,34,Male,Yes,28.0,Bi-Weekly,New Hampshire
961,18,Male,No,20.0,Quarterly,Louisiana
1835,49,Male,No,39.0,Fortnightly,Indiana
223,47,Male,Yes,14.0,Fortnightly,New York
1936,19,Male,No,45.0,Fortnightly,North Carolina
1604,23,Male,No,17.0,Bi-Weekly,Iowa
4966,48,Male,Yes,45.0,Quarterly,Phoenix
718,21,Male,Yes,7.0,Every 3 Months,Alaska
1273,35,Male,No,16.0,Monthly,Wisconsin
2960,38,Female,No,9.0,Quarterly,Texas
156,63,Male,Yes,21.0,Quarterly,Maine
214,30,Male,Yes,11.0,Every 3 Months,Nevada
2230,70,Male,No,50.0,Monthly,Minnesota
3785,54,Female,No,4.0,Annually,Virginia
329,48,Male,Yes,9.0,Weekly,Florida
2777,46,Female,No,6.0,Annually,Wyoming
672,38,Male,Yes,45.0,Weekly,Iowa
1910,50,Male,No,12.0,Monthly,Kentucky
1632,65,Male,No,7.0,Fortnightly,Indiana
4686,53,Other,Yes,0.0,Monthly,Houston
1161,37,Male,No,9.0,Bi-Weekly,North Dakota
2633,24,Male,No,14.0,Annually,Alaska
3438,22,Female,No,50.0,Annually,Oklahoma
2432,34,Male,No,27.0,Every 3 Months,Alabama
2411,48,Male,No,46.0,Monthly,Wisconsin
2132,19,Male,No,9.0,Fortnightly,Montana
890,59,Male,Yes,50.0,Weekly,Arizona
1716,23,Male,No,30.0,Bi-Weekly,Idaho
421,32,Male,Yes,18.0,Bi-Weekly,North Carolina
4448,67,Female,Yes,16.0,Quarterly,Los Angeles
560,66,Male,Yes,22.0,Monthly,Arizona
2996,29,Female,No,42.0,Bi-Weekly,Virginia
4258,27,Other,Yes,21.0,Monthly,Houston
4977,56,Female,Yes,0.0,Weekly,New York
3265,28,Female,No,39.0,Bi-Weekly,Maine
5061,49,Female,No,16.0,Weekly,Los Angeles
940,25,Male,Yes,24.0,Monthly,New York
4243,18,Male,No,0.0,Quarterly,Los Angeles
1081,65,Male,No,22.0,Every 3 Months,Pennsylvania
1049,30,Male,Yes,19.0,Fortnightly,Maine
2607,68,Male,No,46.0,Bi-Weekly,Nevada
785,31,Male,Yes,41.0,Every 3 Months,Alabama
2588,55,Male,No,29.0,Every 3 Months,Connecticut
1061,27,Male,No,21.0,Every 3 Months,Iowa
2845,32,Female,No,42.0,Annually,New Mexico
1698,36,Male,No,48.0,Every 3 Months,South Carolina
364,55,Male,Yes,42.0,Fortnightly,Florida
314,42,Male,Yes,50.0,Every 3 Months,Vermont
177,53,Male,Yes,30.0,Quarterly,New Hampshire
1619,63,Male,No,39.0,Quarterly,Michigan
